Actor Target ActorPosX ActorPosY Time
ZZZZ _YYY 504 152 505
ZZZZ WYG_ 478 173 508
ZZZZ W__W 477 178 509
ZZZZ W_BG 482 213 510
ZZZZ WRWB 469 239 511
ZZZZ XXXX 495 268 513
ZZZZ WRWB 487 263 513
ZZZZ JJJJ 474 274 521
ZZZZ XXXX 474 283 522
ZZZZ WGG_ 492 258 524
ZZZZ WRWB 463 259 529
ZZZZ W__W 467 252 533
ZZZZ WYG_ 431 198 537
ZZZZ W_W_ 395 213 540
ZZZZ WGGW 306 252 544
ZZZZ W_GY 302 270 555
ZZZZ WYYG 279 293 560
ZZZZ WWR_ 276 359 566
ZZZZ WWR_ 216 382 759
ZZZZ W_GY 261 323 818
ZZZZ WYYG 262 319 818
ZZZZ W_GY 326 324 862
ZZZZ W_GY 320 319 874
ZZZZ W_RG 352 215 926
ZZZZ WYRW 345 207 930
ZZZZ WBGG 306 225 931
ZZZZ W_W_ 297 266 945
ZZZZ W_GY 295 277 946
ZZZZ WBGG 309 218 970
ZZZZ W_W_ 302 263 1032
ZZZZ WYYB 306 216 1059
ZZZZ WW__ 316 240 1077
ZZZZ WW__ 278 196 1089
ZZZZ WGYW 271 155 1099
ZZZZ WWGY 271 155 1099
ZZZZ WGYW 280 125 1131
ZZZZ WBGW 305 125 1133
ZZZZ WBYY 307 110 1133
ZZZZ WGYW 307 103 1149
ZZZZ WBGG 312 149 1167
ZZZZ WYYB 298 166 1169
ZZZZ W_RG 388 158 1239
ZZZZ WBGG 473 216 1249
ZZZZ JJJJ 478 222 1249
ZZZZ WBGG 475 229 1250

ZZZZ JJJJ 475 235 1252
ZZZZ WGG_ 503 160 1260
ZZZZ WRWB 521 184 1262
ZZZZ WGG_ 521 177 1278
ZZZZ WRWB 499 193 1285
ZZZZ WGG_ 453 198 1312
ZZZZ WRWB 512 171 1319
ZZZZ WW_W 493 148 1321
ZZZZ WYWY 510 108 1323
ZZZZ _YYY 517 108 1325
ZZZZ WYWY 517 99 1342
ZZZZ WW_W 479 104 1346
ZZZZ WGRB 501 96 1365
ZZZZ WYWY 514 89 1367
ZZZZ WW_W 474 96 1376
ZZZZ WY_R 427 81 1379
ZZZZ WW__ 456 72 1392
ZZZZ WYRW 506 117 1402
ZZZZ WYWY 523 97 1404
ZZZZ _YYY 531 109 1411
ZZZZ WGG_ 435 188 1433
ZZZZ JJJJ 487 222 1453
ZZZZ XXXX 467 214 1471
ZZZZ WGG_ 430 200 1475
ZZZZ WRWB 505 202 1534
ZZZZ PPPP 533 242 1550
ZZZZ WGRB 612 143 1655
ZZZZ TTTT 608 230 1678
ZZZZ TTTT 622 227 1685
ZZZZ TTTT 617 230 1729
ZZZZ W__W 570 192 1756
ZZZZ W__W 585 188 1764
VVVV AAAB 597 349 127
VVVV AAAB 613 339 350
VVVV WR__ 589 320 370
VVVV WR__ 593 309 445
VVVV AAAB 611 329 476
VVVV XXXX 587 327 1450
VVVV WR__ 596 289 1768
W_GW ZZZZ 639 482 85
W_GW ZZZZ 635 484 129
W___ UUUU 624 436 655
W___ WYY_ 574 421 730
W___ VVVV 620 372 934
W___ WBGR 672 388 1033
W___ UUUU 676 413 1217
W___ WBGR 676 375 1240
AAAB WR__ 618 300 371
AAAB VVVV 647 330 1639

AAAB WR__ 625 296 1659
AAAB VVVV 639 333 1759
AAAB VVVV 639 316 1783
AAAB __YR 655 307 1792
__YR AAAB 675 294 294
_Y_B WBWY 629 360 72
_Y_B WW__ 490 0 795
_Y_B WG_W 490 0 796
_Y_B FFFF 476 15 798
_Y_B LLLL 476 15 798
_Y_B WGRB 459 54 803
_Y_B WGYW 453 54 804
_Y_B WGRB 447 54 884
_Y_B HHHH 443 51 899
_Y_B WG_W 492 64 906
_Y_B WYWY 492 64 906
_Y_B LLLL 488 51 922
_Y_B HHHH 472 55 932
_Y_B HHHH 434 46 936
_Y_B WG_W 454 63 944
_Y_B HHHH 457 63 948
_Y_B WBWY 630 326 1003
_Y_B WBWY 630 372 1167
_Y_B FFFF 485 0 1556
_Y_B WW__ 481 1 1557
_Y_B WYRW 466 67 1561
_Y_B WW__ 451 67 1563
_Y_B WYRW 451 67 1567
_Y_B WW__ 442 58 1587
_Y_B WY_R 455 67 1629
_Y_B WY_R 477 70 1654
_Y_B WY_R 475 70 1655
_Y_B WBWY 475 72 1661
_Y_B WY_R 475 72 1671
_Y_B _YYY 493 79 1674
_Y_B PPPP 497 81 1712
_Y_B WY_R 500 73 1717
_Y_B PPPP 500 73 1719
_Y_B WY_R 497 79 1720
_Y_B PPPP 497 79 1720
_Y_B WG_W 471 71 1721
_Y_B WRGG 469 57 1722
_Y_B WG_W 465 57 1722
_Y_B WG_W 465 41 1742
_Y_B WW__ 478 38 1745
_Y_B WYG_ 481 24 1748
_Y_B WW__ 436 35 1750
_Y_B WG_W 477 27 1751
WRGW WYWW 724 283 50

WRGW WYWW 724 278 62
WYWW W__G 708 203 75
WYWW W__G 720 211 93
WYWW W__G 731 217 117
WYWW TTTT 667 214 135
WYWW WRR_ 713 146 261
WYWW W__G 657 184 267
WYWW TTTT 670 225 366
WYWW TTTT 670 225 403
WYWW __YR 682 253 416
WYWW W__G 719 184 973
WYWW W__G 719 184 1358
WYWW W__G 721 187 1375
W__G WRR_ 671 179 1
W__G WRR_ 683 185 10
W__G WRR_ 679 149 40
W__G WY_R 630 149 51
W__G WRR_ 677 146 60
W__G WYWW 713 189 122
W__G WYWW 715 194 180
W__G WRR_ 683 173 186
W__G WY_R 632 151 205
W__G WRR_ 650 145 234
W__G WYWW 677 174 874
W__G WRR_ 630 167 881
W__G WYWW 674 181 885
W__G WRR_ 674 162 891
W__G WRR_ 695 144 912
W__G WYWW 676 184 983
W__G _WRR 676 184 984
W__G WRR_ 672 174 986
W__G WRR_ 669 169 1000
W__G WWRY 697 138 1090
W__G WRR_ 700 138 1118
W__G WRR_ 700 138 1135
W__G _WRR 700 138 1266
W__G _WRR 705 140 1279
W__G _WRR 711 146 1298
W__G WYWW 714 160 1304
W__G WYWW 716 160 1358
W__G WYWW 725 168 1384
W__G WWRY 684 104 1440
W__G _WRR 672 166 1551
W__G WWGY 667 139 1645
W__G WY_R 645 152 1652
W__G _WRR 650 168 1657
W__G WY_R 628 178 1665
W__G WGWY 628 285 1667
W__G WY_R 616 195 1673

W__G WY_R 617 175 1686
W__G W__W 608 165 1688
W__G W_BG 592 169 1691
W__G W__W 592 169 1693
W__G W_BG 585 176 1696
W__G W__W 582 175 1697
W__G W_BG 557 180 1699
W__G W__W 548 167 1704
W__G HHHH 531 169 1710
W__G WYBG 531 150 1716
W__G HHHH 525 145 1718
W__G WYBG 527 139 1721
W__G WY__ 506 133 1724
W__G WRWB 467 145 1732
W__G WW_W 471 143 1734
W__G WRWB 471 147 1738
W__G WYBG 489 133 1742
W__G WW_W 484 121 1746
W__G WYBG 498 117 1753
W__G WGRB 531 122 1777
TTTT WGWY 604 228 1608
TTTT ZZZZ 605 228 1608
TTTT WR__ 625 256 1623
TTTT WR__ 632 364 1712
TTTT WR__ 632 253 1735
TTTT W_BG 584 231 1751
TTTT ZZZZ 619 212 1767
WR__ OOOO 575 281 1673
WR__ TTTT 612 284 1708
WR__ TTTT 622 282 1713
WR__ TTTT 632 374 1720
WR__ OOOO 564 255 1779
WR__ WYG_ 548 255 1781
WR__ OOOO 552 261 1782
WR__ WYG_ 552 261 1783
WR__ WYG_ 505 283 1789
WR__ XXXX 508 337 1792
OOOO XXXX 539 283 240
OOOO XXXX 539 283 261
OOOO XXXX 539 282 614
OOOO XXXX 535 281 621
OOOO XXXX 535 279 800
OOOO XXXX 538 284 808
OOOO XXXX 536 284 817
WRR_ W__G 683 144 908
WRR_ W__G 675 149 934
WRR_ W__G 671 138 953
WRR_ W__G 681 160 968
WRR_ WGRB 636 143 999

WRR_ TTTT 636 152 1001
WRR_ WGRB 630 148 1008
WRR_ WGRB 618 154 1017
WRR_ W__G 674 157 1034
WRR_ W__G 669 151 1059
WRR_ W__G 673 142 1116
WRR_ QQQQ 618 78 1398
WRR_ WWRY 642 68 1485
WRR_ WWRY 650 88 1497
WRR_ W__W 630 107 1529
WRR_ WWRY 647 79 1556
WRR_ WWRY 640 65 1602
WRR_ QQQQ 623 60 1608
WRR_ WGRB 633 95 1651
WRR_ WWRY 633 80 1656
WWRY WY_R 650 60 35
WWRY WY_R 650 60 94
WWRY WRGG 645 68 327
WWRY WYBG 660 51 933
WWRY WRGG 661 51 942
WWRY WYBG 661 51 947
WWRY WY_R 661 43 1002
WWRY WY_R 668 54 1015
WWRY WY_R 669 51 1023
WWRY WYBG 634 75 1058
WWRY WY_R 634 72 1059
WWRY WYBG 660 83 1069
WWRY WY_R 637 61 1153
WWRY _WRR 649 61 1196
WWRY WRR_ 645 77 1657
WWRY WRR_ 645 64 1676
WWRY RRRR 674 48 1730
PPPP WGG_ 540 179 415
PPPP WY__ 489 165 450
PPPP W_RG 492 143 452
PPPP _YYY 519 144 461
PPPP W_BG 497 205 497
PPPP W_BG 556 223 1666
PPPP WGWY 554 173 1677
PPPP WYBG 526 87 1694
PPPP _Y_B 516 81 1697
PPPP WBGG 461 306 1762
PPPP W_BG 494 247 1779
PPPP WW_W 453 115 1793
WRWB WG__ 468 231 228
WRWB W_BG 483 258 263
WRWB W_BG 486 250 281
WRWB W_BG 483 250 314
WRWB WGG_ 495 267 380

WRWB W_BG 495 249 384
WRWB WGG_ 520 245 389
WRWB OOOO 534 268 404
WRWB OOOO 543 275 415
WRWB XXXX 520 289 418
WRWB JJJJ 473 271 468
WRWB W__W 464 244 507
WRWB W_W_ 422 213 550
WRWB W_GY 338 270 578
WRWB W_GY 289 295 625
WRWB WYYG 259 265 712
WRWB WGGW 278 271 719
WRWB WWGY 375 187 799
WRWB WWGY 399 182 821
WRWB W_RG 439 145 846
WRWB WWGY 421 136 859
WRWB W_W_ 554 191 925
WRWB _YYY 551 117 927
WRWB W_W_ 560 163 934
WRWB _YYY 573 153 1036
WRWB _YYY 571 155 1133
WRWB W__W 568 155 1248
WRWB ZZZZ 528 184 1277
WRWB JJJJ 525 193 1369
WRWB ZZZZ 494 158 1432
WRWB AAAA 504 158 1490
WRWB W_RG 502 158 1499
WRWB WY_R 514 161 1600
WRWB W_RG 505 158 1608
WRWB WYG_ 505 178 1668
WRWB JJJJ 517 191 1671
WRWB JJJJ 521 202 1682
WRWB WYG_ 479 183 1707
WRWB WYG_ 480 185 1719
WRWB WGG_ 440 163 1738
WRWB WYRW 422 141 1745
WGWY TTTT 621 203 894
WGWY W_BG 621 203 1051
WGWY TTTT 642 214 1231
WGWY WRWB 589 178 1271
WGWY _WRR 637 188 1460
WGWY WR__ 616 219 1484
WGWY TTTT 627 212 1486
WGWY _WRR 642 192 1492
WGWY W__W 637 151 1500
WGWY XXXX 580 204 1541
WGWY W_BG 618 216 1654
WGWY W_BG 593 209 1668
WGWY W__W 578 180 1670

WGWY WY_R 576 182 1671
WGWY PPPP 569 182 1677
WGWY W__W 565 176 1680
WGWY JJJJ 480 225 1700
WGWY IIII 416 414 1742
WGWY WGGY 404 427 1743
WGWY IIII 411 436 1744
WGWY W_GW 613 472 1763
RRRR QQQQ 597 39 111
RRRR LLLL 520 39 149
RRRR WY_R 611 102 237
RRRR WY_R 570 108 253
RRRR WYWY 524 108 267
RRRR WRGG 524 108 270
RRRR WYWY 524 111 291
RRRR ZZZZ 534 89 445
RRRR WYWY 534 90 447
RRRR WYWY 538 92 479
RRRR W_RG 538 92 482
RRRR WYWY 538 92 485
RRRR WYWY 536 92 501
RRRR WYWY 538 92 525
RRRR WYWY 538 92 563
RRRR W_RG 533 102 570
RRRR W_RG 538 98 590
RRRR W_RG 535 98 631
RRRR W_RG 541 102 641
RRRR WRGG 567 99 648
RRRR WY_R 567 99 649
RRRR WRGG 568 95 664
RRRR WY_R 568 97 665
RRRR WYWY 535 98 754
RRRR WRGG 553 79 760
RRRR WRGG 567 72 816
RRRR WYWY 546 75 821
RRRR WG_W 546 75 822
RRRR WY_R 569 95 839
RRRR WYBG 567 98 883
RRRR WYWY 566 98 905
RRRR WYBG 566 96 908
RRRR WYWY 569 90 1127
RRRR WYWY 561 79 1132
RRRR WY_R 570 65 1137
RRRR WYWY 567 71 1142
RRRR WYBG 567 87 1145
RRRR WYWY 561 89 1147
RRRR WYBG 565 86 1191
RRRR WYWY 567 86 1193
RRRR WYWY 565 84 1241

RRRR WYWY 560 82 1278
RRRR WYWY 560 84 1361
RRRR WYWY 573 76 1389
RRRR WYBG 766 79 1393
RRRR WRR_ 594 89 1398
RRRR WYWY 584 58 1406
RRRR WYBG 581 80 1417
RRRR WYBG 583 89 1424
RRRR WYBG 576 87 1439
RRRR WYWY 585 64 1550
RRRR WRR_ 592 80 1559
RRRR WRR_ 597 65 1572
RRRR WRR_ 599 68 1591
RRRR WWRY 629 45 1610
QQQQ WRGG 563 66 37
QQQQ LLLL 521 44 46
QQQQ LLLL 517 41 69
QQQQ WRGG 545 71 71
QQQQ WG_W 509 48 98
QQQQ RRRR 571 48 102
QQQQ LLLL 522 41 118
QQQQ WG_W 504 35 127
_WRR WYBG 590 219 11
_WRR WYBG 593 211 16
_WRR W_RG 597 179 55
_WRR WYBG 604 186 90
_WRR WRGG 604 186 182
_WRR WY_R 604 186 297
_WRR WYBG 604 186 488
_WRR W__W 604 186 908
_WRR WRR_ 630 169 933
_WRR WYWW 665 184 946
_WRR WYWW 687 226 1094
_WRR __YR 685 247 1103
_WRR WYWW 685 230 1109
_WRR W__G 668 190 1115
_WRR WRR_ 666 185 1116
_WRR W__G 673 185 1117
_WRR WGWY 659 185 1122
_WRR WRR_ 657 179 1123
_WRR W__G 666 178 1125
_WRR WRR_ 666 168 1126
_WRR W__G 675 168 1129
_WRR WRR_ 654 168 1134
_WRR WWRY 642 89 1152
_WRR WY_R 633 89 1155
_WRR WYBG 622 94 1158
_WRR WWRY 660 79 1170
_WRR WWRY 679 65 1213

_WRR W__G 687 102 1255
_WRR W__G 697 121 1260
_WRR W__G 705 150 1357
_WRR WYWW 672 184 1371
_WRR WYWW 672 205 1413
WYG_ WY__ 454 167 250
WYG_ W_BG 492 204 285
WYG_ WRWB 472 239 289
WYG_ _YYY 516 193 300
WYG_ _YYY 523 180 317
WYG_ W_BG 517 195 351
WYG_ W_BG 522 195 373
WYG_ W__W 482 195 382
WYG_ W_BG 475 212 401
WYG_ W__W 475 212 401
WYG_ WY__ 458 185 410
WYG_ WG__ 399 169 417
WYG_ WWGY 399 169 418
WYG_ WWGY 412 200 433
WYG_ PPPP 455 162 490
WYG_ FFFF 455 165 538
WYG_ W__W 456 165 543
WYG_ W_BG 484 200 572
WYG_ WW__ 495 182 837
WYG_ XXXX 498 246 853
WYG_ XXXX 498 255 866
WYG_ WGG_ 472 314 896
WYG_ XXXX 504 330 902
WYG_ WY_G 521 348 905
WYG_ JJJJ 537 362 913
WYG_ WY_G 506 374 947
WYG_ WGG_ 489 330 964
WYG_ JJJJ 503 338 973
WYG_ WGG_ 491 260 1000
WYG_ JJJJ 501 247 1002
WYG_ WWGY 482 163 1014
WYG_ W_RG 398 163 1031
WYG_ WY_G 423 219 1276
WYG_ WY_G 423 222 1303
WYG_ WWY_ 478 245 1454
WYG_ WWY_ 482 245 1480
WYG_ JJJJ 482 241 1488
WYG_ WRWB 505 184 1603
WYG_ W_RG 474 190 1622
WYG_ WRWB 499 184 1646
WYG_ WY_R 461 189 1652
WYG_ WGG_ 428 172 1656
WYG_ WG_W 442 165 1683
WYG_ WWY_ 480 223 1723

WYG_ WR__ 531 252 1782
WY_R WRGG 607 128 25
WY_R WWRY 626 84 35
WY_R WRGG 599 105 42
WY_R WRGG 599 91 144
WY_R W__G 621 128 206
WY_R _WRR 612 147 226
WY_R _WRR 614 154 269
WY_R W__G 628 150 272
WY_R W__G 624 153 287
WY_R WRGG 611 136 293
WY_R WRGG 588 107 304
WY_R RRRR 570 83 324
WY_R WRGG 586 78 334
WY_R RRRR 571 82 341
WY_R WRGG 587 96 365
WY_R _YYY 549 130 438
WY_R RRRR 544 112 448
WY_R WRGG 613 103 468
WY_R RRRR 588 116 649
WY_R WRGG 588 116 805
WY_R WYBG 595 118 835
WY_R WRGG 595 118 867
WY_R WYBG 595 118 896
WY_R WYBG 602 118 917
WY_R WGRB 602 114 938
WY_R WRGG 612 91 946
WY_R WWRY 638 83 955
WY_R WRGG 631 81 956
WY_R WWRY 637 76 958
WY_R WWRY 637 86 974
WY_R WWRY 670 49 1042
WY_R WYBG 634 68 1076
WY_R RRRR 601 72 1080
WY_R WYBG 601 77 1083
WY_R WYWY 565 67 1110
WY_R WRGG 559 50 1118
WY_R WYWY 568 61 1125
WY_R WRGG 560 48 1140
WY_R RRRR 579 65 1146
WY_R _WRR 594 65 1147
WY_R WYBG 598 73 1149
WY_R WWRY 615 57 1153
WY_R _WRR 617 65 1155
WY_R W_BG 617 195 1226
WY_R W_RG 407 180 1252
WY_R WGYW 281 95 1321
WY_R HHHH 292 70 1332
WY_R WGYW 386 56 1357

WY_R WGYW 408 66 1376
WY_R WGYW 566 76 1408
WY_R _YYY 548 90 1454
WY_R WGYW 554 90 1509
WY_R _Y_B 433 80 1611
WY_R WW__ 387 67 1639
WY_R _Y_B 455 61 1653
WY_R _Y_B 455 70 1662
WY_R WW_W 440 94 1669
WY_R _Y_B 449 82 1671
WY_R WGYW 429 86 1715
WYBG _YYY 565 176 4
WYBG WRWB 512 262 33
WYBG WR__ 584 273 72
WYBG _WRR 602 230 74
WYBG _YYY 562 207 81
WYBG W_RG 565 213 84
WYBG _WRR 585 196 92
WYBG _YYY 558 207 125
WYBG _YYY 547 220 146
WYBG OOOO 543 257 161
WYBG WRWB 522 264 173
WYBG WGG_ 471 373 180
WYBG MMMM 480 385 181
WYBG XXXX 489 385 182
WYBG WY_G 549 426 193
WYBG WBGR 557 426 240
WYBG WBGR 557 437 266
WYBG MMMM 538 433 268
WYBG WBGR 547 473 310
WYBG WGG_ 537 453 317
WYBG WGG_ 537 434 329
WYBG WY_G 508 370 336
WYBG WBGR 533 404 381
WYBG MMMM 519 411 386
WYBG WBGR 545 404 389
WYBG XXXX 506 337 416
WYBG JJJJ 480 311 420
WYBG WRWB 492 300 422
WYBG XXXX 506 294 441
WYBG _WRR 577 194 489
WYBG WGG_ 558 173 502
WYBG W_BG 563 165 737
WYBG _YYY 563 169 792
WYBG W_BG 565 169 796
WYBG WY_R 582 142 835
WYBG W__W 563 154 856
WYBG RRRR 563 113 870
WYBG _YYY 543 119 873

WYBG RRRR 549 111 890
WYBG W__W 559 144 904
WYBG RRRR 548 114 906
WYBG WYWY 548 114 906
WYBG WGRB 548 114 907
WYBG WY_R 571 114 909
WYBG WRGG 579 114 911
WYBG WY_R 579 114 912
WYBG RRRR 576 114 913
WYBG WY_R 583 111 914
WYBG WRGG 583 101 915
WYBG WY_R 609 97 918
WYBG WWRY 645 84 932
WYBG W__G 694 121 989
WYBG WGRB 612 94 1040
WYBG WY_R 609 97 1080
WYBG WGRB 600 97 1085
WYBG RRRR 586 99 1089
WYBG _YYY 604 112 1090
WYBG RRRR 579 114 1106
WYBG _YYY 576 114 1119
WYBG W__W 561 144 1614
WYBG WRGG 564 112 1632
WYBG WGRB 564 112 1644
WYBG WRGG 557 108 1651
WYBG _YYY 549 114 1653
WYBG _YYY 519 109 1678
WYBG _Y_B 503 109 1681
WYBG WY__ 503 99 1710
WYBG WG_W 512 112 1714
WYBG WY__ 503 117 1718
WYBG _Y_B 504 89 1722
WYBG WRGG 510 106 1740
WYBG WGRB 520 106 1754
WYBG W__G 517 106 1755
WYBG WGRB 520 103 1757
WYBG WGG_ 443 180 1769
WYBG WBGG 411 218 1782
WYBG WGG_ 376 177 1796
_YYY W_RG 530 194 65
_YYY W_RG 542 190 111
_YYY W_BG 541 195 190
_YYY WRGG 541 195 197
_YYY W_RG 538 189 263
_YYY WYG_ 516 198 286
_YYY WYG_ 540 193 299
_YYY WYG_ 542 186 315
_YYY WYG_ 540 189 367
_YYY W_RG 526 164 377

_YYY WYWY 527 136 399
_YYY WWGY 531 121 941
_YYY WYWY 541 110 953
_YYY RRRR 559 110 964
_YYY WGRB 561 110 966
_YYY WGRB 566 125 1007
_YYY W__W 588 137 1034
_YYY WGRB 600 141 1068
_YYY WYBG 606 133 1090
_YYY WYBG 595 127 1118
_YYY WY__ 567 119 1150
_YYY RRRR 559 104 1160
_YYY WYWY 549 104 1169
_YYY WGYW 542 104 1509
_YYY WRGG 535 92 1585
_YYY WY__ 530 102 1590
_YYY WG_W 526 120 1593
_YYY WG_W 515 125 1641
_YYY WRWB 515 130 1648
_YYY WRGG 505 81 1664
_YYY _Y_B 517 79 1680
_YYY WYWY 542 67 1687
_YYY _Y_B 519 67 1717
_YYY WYWY 567 53 1755
_YYY WYG_ 522 42 1759
_YYY WRGG 515 38 1780
W_RG _YYY 520 208 12
W_RG WY__ 520 174 17
W_RG WYWY 538 151 25
W_RG WY__ 538 164 34
W_RG _YYY 542 188 48
W_RG WYWY 523 156 60
W_RG WRWB 480 204 70
W_RG _YYY 557 192 84
W_RG WYWY 541 142 98
W_RG _YYY 541 169 116
W_RG WYWY 523 143 129
W_RG WYWY 495 114 454
W_RG WW_W 478 94 612
W_RG WYWY 493 94 614
W_RG WG_W 499 75 796
W_RG WW__ 508 99 803
W_RG WYWY 510 99 808
W_RG WW__ 502 103 811
W_RG WW__ 463 70 822
W_RG _Y_B 461 70 823
W_RG WGRB 443 95 829
W_RG WRWB 427 127 846
W_RG WW__ 450 158 851

W_RG JJJJ 403 266 863
W_RG WRWB 423 181 873
W_RG WWGY 418 174 875
W_RG WWGY 392 173 891
W_RG WYG_ 378 192 1067
W_RG WBGG 376 199 1199
W_RG WGRB 376 173 1205
W_RG WGRB 410 154 1444
W_RG WGG_ 406 154 1445
W_RG WGRB 422 154 1453
W_RG WRWB 494 168 1519
W_RG WGG_ 424 155 1566
W_RG WW_W 441 121 1575
W_RG WG_W 479 147 1605
W_RG WWGY 479 165 1629
W_RG WYG_ 471 175 1634
W_RG WY_G 413 223 1640
W_RG WBGG 443 284 1645
W_RG WWY_ 409 278 1670
W_RG WY_G 409 265 1674
W_RG WGGW 377 327 1687
W_RG WGGY 358 455 1773
W_RG WGGW 321 410 1783
W_RG WYYG 307 328 1790
W_BG _YYY 518 188 186
W_BG PPPP 495 240 245
W_BG WRWB 486 237 309
W_BG WRWB 489 230 464
W_BG AAAA 480 203 638
W_BG _YYY 550 138 716
W_BG WY_R 565 124 731
W_BG _YYY 550 133 755
W_BG W__W 527 176 819
W_BG W_RG 487 165 850
W_BG WRWB 424 184 860
W_BG WY__ 491 186 981
W_BG W__W 580 179 1007
W_BG WGWY 601 185 1050
W_BG WY__ 534 151 1589
W_BG WY__ 522 151 1595
W_BG PPPP 550 223 1608
W_BG WRWB 525 196 1725
W_BG HHHH 546 208 1738
W_BG WR__ 583 225 1780
WY__ WYWY 511 158 19
WY__ W_RG 516 163 36
WY__ WYWY 505 155 39
WY__ WYG_ 462 177 46
WY__ WYWY 487 160 58

WY__ W_RG 485 160 73
WY__ WYWY 491 155 228
WY__ W_BG 491 165 232
WY__ WYWY 494 158 238
WY__ W_RG 499 154 244
WY__ W_RG 503 156 452
WY__ _YYY 513 161 457
WY__ _YYY 517 133 954
WY__ WWGY 515 151 975
WY__ HHHH 364 101 1014
WY__ WW_W 451 132 1069
WY__ JJJJ 494 169 1072
WY__ WYWY 555 116 1079
WY__ WW_W 478 102 1109
WY__ WGRB 521 151 1140
WY__ RRRR 544 106 1150
WY__ _YYY 552 117 1160
WY__ WRGG 533 122 1553
WY__ WRGG 514 113 1566
WY__ WG_W 516 113 1584
WY__ WY_R 535 113 1593
WY__ _YYY 512 118 1599
WY__ W_RG 508 140 1606
WY__ WG_W 473 137 1624
WY__ JJJJ 510 193 1665
WY__ WGWY 545 186 1671
WY__ W__W 548 163 1674
WY__ _Y_B 489 106 1682
WY__ WYBG 495 106 1710
WY__ _Y_B 486 101 1717
WY__ _Y_B 488 107 1734
WY__ WY_R 488 107 1734
WYWY WY__ 518 140 13
WYWY W_RG 520 142 26
WYWY WGRB 499 126 82
WYWY WRGG 509 107 105
WYWY WRGG 511 104 135
WYWY WW_W 494 112 137
WYWY RRRR 527 110 411
WYWY WG_W 493 84 444
WYWY RRRR 516 92 447
WYWY HHHH 509 75 475
WYWY RRRR 523 73 487
WYWY WG_W 510 65 644
WYWY WG_W 533 73 799
WYWY RRRR 554 77 801
WYWY W_RG 532 104 802
WYWY WW__ 519 112 826
WYWY _Y_B 470 60 844

WYWY WG_W 483 65 856
WYWY RRRR 546 80 904
WYWY WY__ 555 94 1079
WYWY RRRR 555 94 1083
WYWY WRGG 558 67 1270
WYWY RRRR 556 63 1277
WYWY WRGG 555 59 1316
WYWY RRRR 573 39 1549
WYWY WRGG 558 65 1590
WYWY WGRB 555 70 1626
WYWY WRGG 557 68 1658
WYWY _YYY 564 68 1687
WYWY WRR_ 576 68 1690
WYWY _YYY 573 72 1692
WYWY WRR_ 590 76 1736
WYWY _YYY 566 80 1745
WYWY W__W 586 116 1767
WYWY WYRW 566 109 1771
WYWY W__W 605 140 1785
WYWY XXXX 612 152 1787
WYWY W__W 605 149 1793
WRGG RRRR 569 106 7
WRGG WYWY 554 106 11
WRGG RRRR 575 91 26
WRGG LLLL 520 52 37
WRGG RRRR 544 66 40
WRGG WY_R 567 106 42
WRGG _YYY 541 122 49
WRGG RRRR 535 90 72
WRGG WY_R 578 112 80
WRGG WYWY 526 102 89
WRGG WGRB 520 95 91
WRGG WG_W 502 67 96
WRGG WGRB 490 63 98
WRGG WG_W 490 53 103
WRGG WW__ 490 53 103
WRGG WYWY 492 86 111
WRGG WGRB 471 86 113
WRGG WW_W 482 97 117
WRGG WGRB 469 66 119
WRGG WYWY 516 73 133
WRGG WY_R 584 86 138
WRGG _WRR 593 150 158
WRGG W_RG 533 125 168
WRGG WYWY 529 115 172
WRGG _WRR 600 152 179
WRGG _YYY 555 175 195
WRGG WG__ 533 171 244
WRGG WY__ 525 171 253

WRGG WG__ 512 163 264
WRGG _YYY 519 176 266
WRGG RRRR 523 131 269
WRGG WY_R 605 112 285
WRGG WWRY 622 98 296
WRGG WY_R 595 77 306
WRGG WWRY 630 68 315
WRGG WY_R 601 80 335
WRGG WY_R 604 82 468
WRGG WY_R 613 91 624
WRGG RRRR 579 86 640
WRGG RRRR 573 69 760
WRGG RRRR 576 86 786
WRGG RRRR 594 71 912
WRGG WYWY 546 62 984
WRGG LLLL 544 52 987
WRGG WYWY 541 71 1002
WRGG WG_W 523 71 1152
WRGG WGRB 513 53 1273
WRGG WYWY 531 53 1352
WRGG WYWY 528 53 1372
WRGG XXXX 514 53 1374
WRGG WW__ 492 46 1395
WRGG WW__ 480 60 1423
WRGG WGYW 493 94 1433
WRGG _YYY 536 89 1519
WRGG WYWY 543 70 1590
WRGG WYBG 571 92 1592
WRGG WRR_ 611 96 1599
WRGG WYBG 601 110 1600
WRGG WYWY 574 82 1603
WRGG _YYY 560 102 1613
WRGG WYWY 533 65 1655
WRGG _Y_B 517 59 1662
WRGG _YYY 513 68 1664
WRGG _Y_B 510 64 1667
WRGG WBWY 468 50 1678
WRGG _Y_B 472 50 1680
WRGG WG_W 472 48 1719
WRGG _Y_B 477 41 1723
WRGG WG_W 477 41 1724
WRGG _Y_B 484 56 1728
WRGG WYBG 511 70 1732
WRGG _Y_B 493 84 1736
WRGG WYRW 465 91 1740
WRGG WBWY 448 73 1743
WRGG _Y_B 450 73 1744
WRGG WYRW 451 81 1750
WRGG WBWY 428 60 1753

WRGG WYRW 431 54 1760
WRGG WYG_ 494 46 1768
WRGG LLLL 490 24 1782
