Actor Target ActorPosX ActorPosY Time
WRR_ Y_BW 514 61 1621
WRR_ GGW_right 529 51 1628
WRR_ Y_BW 532 49 1634
WRR_ _RWG 437 42 1662
WRR_ WB__ 435 35 1683
WRR_ WB__ 444 42 1696
WRR_ Y_BW 468 48 1699
WRR_ _WWY 514 115 1707
WRR_ _WWY 530 125 1709
WRR_ YGWY 522 124 1727
WRR_ GY_W 512 127 1747
YWWW G___ 432 47 285
YWWW _W__ 449 39 301
YWWW WB__ 451 41 306
YWWW _W__ 453 37 313
YWWW G___ 446 42 315
YWWW _W__ 452 40 322
YWWW _W__ 452 31 331
YWWW G___ 403 45 334
YWWW YY__ 337 53 365
YWWW YY__ 315 51 386
YWWW _WYG 370 44 405
YWWW Y___ 351 68 427
YWWW _WYG 381 46 430
YWWW _WYG 392 51 463
YWWW _WYG 447 84 495
YWWW YY_W 436 82 520
YWWW _GWY 297 56 592
YWWW _GWY 271 51 620
YWWW YY__ 324 65 623
YWWW _WGY 411 72 654
YWWW _W__ 455 80 660
YWWW _WYG 478 64 672
YWWW WBYG 531 49 678
YWWW WBYG 558 45 685
YWWW W___ 669 51 695
YWWW __W_ 716 53 920
YWWW _WGY 710 59 1184
YWWW WBYG 677 54 1528
YWWW GG__ 735 112 1647
_RWG _GWY 458 6 249

_RWG YWWW 457 14 278
_RWG WRR_ 459 23 337
_RWG WRR_ 461 1 347
_RWG G___ 462 3 373
_RWG WB__ 469 18 422
_RWG WB__ 463 12 467
_RWG _W__ 452 15 528
_RWG WRR_ 450 6 1258
_RWG WB__ 450 8 1459
_RWG WB__ 451 1 1553
_RWG _W__ 455 58 1569
_RWG WRR_ 454 10 1663
_RWG WB__ 455 18 1680
_RWG Y_BW 472 18 1703
_RWG WB__ 460 22 1710
_GWY _RWG 444 19 248
_GWY G___ 438 46 250
_GWY _W__ 448 40 253
_GWY G___ 455 47 256
_GWY G___ 448 41 266
_GWY G___ 410 37 269
_GWY YY__ 327 76 287
_GWY YY__ 313 67 302
_GWY YY__ 313 73 317
_GWY _W_R 278 56 321
_GWY YY__ 288 70 322
_GWY WRRY 230 56 327
_GWY _W_R 231 91 348
_GWY Y___ 215 130 352
_GWY WRRY 226 143 354
_GWY GR_W 230 170 361
_GWY _WRW 213 154 369
_GWY YY__ 242 127 412
_GWY YY__ 244 101 542
_GWY YWWW 268 68 592
_GWY YY__ 310 76 599
_GWY _W_R 297 102 636
_GWY _WGY 287 83 696
_GWY YY__ 302 60 708
_GWY _W_R 285 53 721
_GWY YY__ 308 61 725
_GWY YY__ 303 70 833
_GWY G_RG 304 63 914
_GWY YY__ 296 72 943
_GWY _W_R 286 79 968
_GWY _WWY 316 90 1198
_GWY YY_W 296 119 1213
_GWY YY__ 266 165 1219
_GWY _WWY 280 173 1221

_GWY GGWW 275 158 1233
_GWY Y___ 231 146 1498
_GWY YY__ 248 110 1513
_GWY ____hidden 265 161 1529
_GWY GGWW 267 205 1541
_GWY GB__ 282 286 1545
_GWY WRRY 337 342 1559
_GWY YYGG 343 401 1567
_GWY G__Y 437 401 1580
_GWY YYYY 450 417 1583
_GWY YYYY 459 406 1608
_GWY WR__ 531 438 1623
_GWY _GYW 572 375 1629
_GWY GGGR 498 323 1644
_GWY GBG_ 599 277 1670
_GWY GY__ 641 228 1673
_GWY YGWY 636 210 1674
_GWY Q 629 152 1681
_GWY G___right 696 202 1688
_GWY GG__ 715 160 1693
_GWY GY__ 676 237 1697
_GWY YYGW 596 278 1702
_GWY Y_B_ 551 400 1705
_GWY WR__ 553 410 1706
_GWY YYYY 525 439 1724
_GWY _YGG 457 467 1735
_GWY _YGG 473 479 1746
Y_BW WB__ 468 29 1275
Y_BW _W__ 469 44 1287
Y_BW GGW_right 497 34 1434
Y_BW WB__ 487 32 1455
Y_BW WB__ 477 40 1473
Y_BW GGW_right 503 53 1506
Y_BW GGW_right 499 47 1529
Y_BW GGW_right 514 45 1568
Y_BW WRR_ 516 36 1631
Y_BW _WYG 510 45 1634
Y_BW _W__ 508 60 1682
Y_BW _W__ 501 46 1728
Y_BW YY__ 500 49 1737
WB__ _W__ 502 48 58
WB__ _RWG 489 37 64
WB__ _W__ 484 32 109
WB__ _W__ 486 34 253
WB__ _W__ 513 36 292
WB__ _RWG 493 31 302
WB__ YWWW 471 34 307
WB__ WBYG 551 33 315
WB__ _RWG 487 35 319

WB__ YWWW 469 30 325
WB__ _RWG 481 34 341
WB__ WRR_ 462 30 344
WB__ G___ 466 31 355
WB__ G___ 478 34 371
WB__ _RWG 481 34 465
WB__ _W__ 479 33 530
WB__ _W__ 478 32 623
WB__ _W__ 480 34 669
WB__ _W__ 482 37 705
WB__ _WGY 483 32 712
WB__ _W__ 479 33 853
WB__ W___ 478 30 958
WB__ WRR_ 472 33 1259
WB__ Y_BW 481 36 1266
WB__ Y_BW 493 37 1293
WB__ GGW_right 516 39 1302
WB__ Y_BW 491 30 1341
WB__ WBYG 567 31 1355
WB__ YWWW 650 37 1370
WB__ WBYG 608 41 1376
WB__ Y_BW 478 26 1401
WB__ Y_BW 495 37 1474
WB__ GGW_right 496 37 1496
WB__ _W__ 488 69 1503
WB__ WRR_ 474 91 1508
WB__ _GWY 478 86 1522
WB__ GGW_right 530 52 1605
WB__ _WYG 512 42 1631
WB__ WRR_ 513 44 1634
WB__ _WYG 516 45 1650
WB__ _WWY 504 59 1682
WB__ WRR_ 500 46 1704
WB__ _WYG 502 42 1726
WBYG WB__ 571 36 296
WBYG YWWW 568 35 680
WBYG W___ 585 37 767
WBYG GGW_right 579 37 1253
WBYG WB__ 585 40 1353
WBYG WB__ 600 35 1376
WBYG ____mid 617 33 1448
WBYG YWWW 662 55 1476
WBYG GY_W 648 75 1495
WBYG YWWW 653 54 1538
WBYG _WGY 649 8 1570
W___ GGW_right 669 41 582
W___ YWWW 670 36 693
W___ WBYG 608 45 726
W___ _W__ 537 78 768

W___ YY_W 463 106 793
W___ _W__ 456 93 797
W___ YY_W 441 85 821
W___ _WWY 452 106 831
W___ __W_ 454 99 844
W___ _W__ 431 64 861
W___ _W__ 434 36 944
W___ _RWG 441 35 948
W___ WB__ 447 33 956
W___ _WYG 449 52 1069
W___ WB__ 452 43 1076
W___ _RWG 451 41 1135
W___ _W__ 445 44 1140
W___ _W__ 444 46 1151
W___ _WWY 392 88 1197
W___ G_RG 351 77 1213
W___ G_RG 328 54 1229
W___ _WRW 372 59 1519
W___ _W_R 375 63 1591
W___ G_RG 367 70 1646
W___ WRR_ 374 63 1690
GGW_right G_RG 628 84 112
GGW_right _WGY 629 88 516
GGW_right WBYG 605 45 548
GGW_right WBYG 607 58 564
GGW_right _WGY 636 66 577
GGW_right W___ 636 53 582
GGW_right W___ 649 45 590
GGW_right _R__right 690 178 633
GGW_right YGWY 612 160 637
GGW_right YGWY 590 178 644
GGW_right ____new 574 226 659
GGW_right GR_Y 510 263 705
GGW_right ____still 562 266 730
GGW_right GRGY 539 290 734
GGW_right YYRG 512 250 744
GGW_right GR_Y 536 246 799
GGW_right ____still 555 241 809
GGW_right _Y__ 507 170 823
GGW_right __W_ 530 105 828
GGW_right WB__ 515 61 847
GGW_right _WWY 522 75 885
GGW_right __W_ 535 87 903
GGW_right _WYG 520 89 914
GGW_right YY__ 495 113 920
GGW_right _WYG 520 95 977
GGW_right _WYG 513 82 1016
GGW_right WBYG 544 50 1246
GGW_right WBYG 564 40 1253

GGW_right WB__ 534 56 1299
GGW_right WBYG 555 47 1338
GGW_right WB__ 538 49 1342
GGW_right WB__ 528 53 1349
GGW_right _WYG 501 33 1365
GGW_right _WYG 524 59 1376
GGW_right Y_BW 521 41 1437
GGW_right WB__ 527 46 1497
GGW_right Y_BW 527 52 1511
GGW_right Y_BW 524 40 1531
GGW_right Y_BW 539 40 1549
GGW_right WRR_ 544 52 1622
GGW_right GY_W 640 81 1693
G_RG _WGY 599 179 30
G_RG _W__ 453 105 57
G_RG _RWG 445 87 65
G_RG YY_W 502 84 78
G_RG WBYG 594 52 104
G_RG _R__right 709 173 118
G_RG GY__ 693 168 120
G_RG WBYG 604 54 155
G_RG _W__ 509 70 300
G_RG WB__ 496 50 319
G_RG _WGY 467 62 380
G_RG _WYG 471 76 677
G_RG _WGY 469 72 730
G_RG _W__ 478 64 742
G_RG _WGY 448 52 766
G_RG W___ 431 52 819
G_RG _WYG 449 80 868
G_RG WB__ 484 55 887
G_RG _GWY 332 76 911
G_RG W_WR 344 84 918
G_RG YY_W 347 92 932
G_RG _W_R 322 92 935
G_RG YY_W 357 73 940
G_RG _WWY 377 45 1189
G_RG _W__ 440 66 1255
G_RG WRR_ 433 78 1279
G_RG _W__ 448 86 1475
G_RG _WRW 434 61 1535
G_RG WRR_ 435 97 1546
G_RG _WYG 429 113 1577
G_RG _W__ 433 113 1591
G_RG _WRW 429 75 1622
G_RG _WRW 423 74 1629
G_RG W___ 393 69 1648
G_RG _W__ 440 110 1736
G_RG _WYG 470 104 1743

YGWY _WGY 610 132 505
YGWY _WGY 620 126 583
YGWY _WGY 607 129 777
YGWY _Y__ 619 140 873
YGWY GY_W 596 149 1219
YGWY ____new 635 157 1311
YGWY GY__ 657 165 1323
YGWY YGWR 622 193 1354
YGWY WRR_ 563 168 1571
YGWY Q 605 177 1679
YGWY GGW_right 586 202 1690
YGWY ____new 568 172 1711
YGWY WRR_ 540 135 1728
_R__right G_RG 735 193 119
_R__right _WGY 731 193 133
_R__right GG__ 729 194 169
_R__right _GWY 719 200 1690
_R__right G___right 725 221 1704
GY__ G_RG 682 183 121
GY__ _WGY 676 180 396
GY__ GGWW 692 250 618
GY__ YGWY 605 184 725
GY__ _Y__ 609 180 834
GY__ YGWY 657 172 877
GY__ _WGY 670 178 1139
GY__ GY_W 665 172 1231
GY__ YGWY 667 178 1308
GY__ _GWY 682 185 1684
GY__ G___right 676 239 1695
GY__ _GWY 660 249 1698
GY__ _W__curl 647 285 1702
GY__ GBG_ 626 321 1705
GY__ _GYW 624 314 1709
GY__ YGWR 672 307 1714
_WGY GY__ 672 192 1
_WGY _WYG 519 137 8
_WGY G_RG 574 155 31
_WGY YGWY 579 161 42
_WGY ____new 602 211 46
_WGY G___right 525 177 50
_WGY _WYG 474 100 56
_WGY _W__ 497 76 64
_WGY YY_W 469 115 69
_WGY _RWG 411 90 74
_WGY _W_R 292 70 81
_WGY _W__ 458 99 103
_WGY _WYG 472 88 105
_WGY GY__ 689 213 130
_WGY _R__right 725 170 134

_WGY YGWY 632 155 145
_WGY YY_W 499 137 171
_WGY YGWY 581 180 180
_WGY ____new 590 225 204
_WGY YGWY 580 169 237
_WGY YY_W 494 134 271
_WGY G_RG 529 112 279
_WGY _WYG 521 118 308
_WGY YY_W 503 128 326
_WGY _WYG 510 131 341
_WGY WB__ 521 59 350
_WGY YGWY 560 154 363
_WGY GG__ 704 172 387
_WGY GY__ 670 165 393
_WGY ____new 610 206 407
_WGY ____new 610 226 412
_WGY YGWY 589 180 476
_WGY GGW_right 647 116 514
_WGY W___ 665 71 570
_WGY YGWY 630 180 598
_WGY YY_W 482 123 612
_WGY YWWW 420 48 658
_WGY _W__ 307 49 683
_WGY _W__ 332 47 693
_WGY YY__ 343 106 697
_WGY _W__ 440 47 706
_WGY _RWG 442 43 707
_WGY WB__ 450 36 715
_WGY _W__ 431 67 727
_WGY _WYG 446 77 731
_WGY _WYG 503 111 747
_WGY __W_ 522 135 750
_WGY _WYG 504 89 759
_WGY _W__ 458 91 764
_WGY W___ 517 107 771
_WGY YGWY 568 137 776
_WGY GGRG 585 373 793
_WGY _W__curl 660 293 794
_WGY GGRG 639 406 796
_WGY YYBR 639 423 797
_WGY _GYW 657 456 798
_WGY GRY_ 625 450 799
_WGY GGRG 590 421 837
_WGY GRGY 572 376 869
_WGY YYYY 520 409 912
_WGY YYYY 514 368 937
_WGY YYYY 541 413 969
_WGY GY_W 513 419 1041
_WGY GGWW 706 387 1080

_WGY GY__ 661 159 1142
_WGY GGW_right 522 95 1234
_WGY GR_Y 490 76 1248
_WGY _W__ 487 92 1275
_WGY G_RG 484 95 1293
_WGY _WWY 493 112 1334
_WGY WRR_ 578 78 1586
____new G___right 639 245 20
____new _WGY 622 245 231
____new ____still 611 228 253
____new _WGY 591 228 408
____new GGW_right 593 223 647
____new _Y__ 586 226 834
____new YYRG 581 227 876
____new YYRG 584 225 889
____new _WGY 585 235 1134
____new GR_Y 584 250 1136
____new GY__ 634 218 1159
____new GR_Y 627 213 1302
____new YGWY 539 204 1311
____new Q 611 218 1704
____new YGWY 596 185 1711
G___right ____new 664 232 22
G___right _WGY 538 207 50
G___right _Y__ 527 212 65
G___right _WGY 565 224 208
G___right __W_ 535 184 220
G___right __W_ 530 177 238
G___right YYRG 530 221 311
G___right __W_ 565 218 344
G___right G__Y 585 345 357
G___right _GYW 652 401 373
G___right YYBR 601 430 389
G___right GBG_ 640 412 395
G___right GRY_ 672 390 400
G___right GGRG 645 361 461
G___right YYY_ 690 364 477
G___right YYY_ 725 357 554
G___right GGWW 712 350 641
G___right GBG_ 682 337 780
G___right YYY_ 687 322 833
G___right _W__curl 693 292 846
G___right _W__curl 680 299 861
G___right _W__curl 665 247 968
G___right _W__curl 673 249 1152
G___right YYY_ 717 250 1221
G___right _GWY 712 219 1698
G___right _R__right 718 229 1715
G___right YWWW 716 154 1742

____still ____new 579 248 263
____still GGW_right 578 243 808
____still GR_Y 565 268 842
____still ____new 580 244 851
____still GBG_ 584 322 886
____still GRGY 581 326 888
____still GR_Y 539 301 982
____still GGW_ 477 304 1042
____still _WWY 410 346 1053
____still YYGG 418 436 1114
____still YYGG 404 432 1124
____still GGWW 300 447 1182
____still YYRR 345 411 1197
____still GRGY 398 387 1216
____still G__Y 460 335 1227
____still Y_B_ 545 411 1237
____still _GYW 579 368 1250
____still GBG_ 571 353 1254
____still _GYW 538 347 1324
____still GGGG 520 340 1341
____still GBGR 545 310 1572
____still _GWY 547 311 1655
____still YYGW 541 309 1689
____still YYBR 536 309 1699
____still Q 526 310 1720
____still Q 524 348 1732
GRGY YY__ 550 306 87
GRGY G__Y 549 346 191
GRGY GR_Y 554 319 311
GRGY GR_Y 536 306 752
GRGY _WGY 566 305 790
GRGY G__Y 522 347 808
GRGY YYYY 519 383 828
GRGY _WGY 544 351 867
GRGY GR_Y 515 339 874
GRGY G__Y 503 346 878
GRGY GBG_ 573 339 884
GRGY GGRG 589 401 901
GRGY YYYY 558 439 911
GRGY WR__ 532 440 941
GRGY YYGW 536 433 949
GRGY WR__ 541 470 955
GRGY WR__ 532 484 970
GRGY _W_W 561 487 977
GRGY YYYY 472 464 1011
GRGY _YGG 442 473 1020
GRGY GBGR 395 465 1047
GRGY GBGR 365 465 1062
GRGY G__Y 484 370 1086

GRGY GR_Y 440 343 1093
GRGY YGWR 551 344 1109
GRGY GGWW 491 327 1132
GRGY GBGR 511 357 1138
GRGY ____mid 544 374 1144
GRGY Y_B_ 555 408 1156
GRGY G__Y 441 347 1191
GRGY G__Y 415 367 1214
GRGY GGGG 409 368 1220
GRGY YYRR 348 409 1233
GRGY WRRY 308 391 1246
GRGY YYGG 324 384 1531
GRGY WRRY 303 385 1556
GRGY GYG_ 272 377 1566
GRGY WRRY 303 389 1644
GRGY WRRY 301 376 1691
GRGY YYGG 299 398 1702
GRGY YYBR 358 389 1729
GRGY YYGG 330 380 1734
_W__curl GY__ 646 260 634
_W__curl GGWW 692 266 826
_W__curl G___right 684 258 968
_W__curl G___right 678 255 1137
_W__curl G___right 687 257 1190
_W__curl G___right 680 253 1704
_W__curl GY__ 661 256 1721
GGWW _GYW 733 295 120
GGWW _GYW 728 290 234
GGWW YYY_ 727 289 421
GGWW YYY_ 730 289 578
GGWW YYY_ 705 287 615
GGWW GY__ 709 279 618
GGWW G___right 706 333 640
GGWW YYY_ 724 332 650
GGWW _W__curl 710 260 723
GGWW _W__curl 707 248 746
GGWW _R__right 728 251 794
GGWW G___right 723 292 851
GGWW YYY_ 719 332 868
GGWW GRY_ 693 343 897
GGWW GRY_ 674 348 905
GGWW _WYG 660 416 948
GGWW YYBR 616 431 950
GGWW _W_W 605 449 954
GGWW _WYG 659 450 973
GGWW _GYW 698 418 1014
GGWW ____mid 644 389 1055
GGWW GGRG 668 365 1068
GGWW GRY_ 689 365 1080

GGWW _GYW 673 390 1081
GGWW _W_W 607 426 1086
GGWW YGWR 629 369 1104
GGWW GBG_ 590 330 1118
GGWW YYGW 535 298 1127
GGWW GGW_ 457 327 1137
GGWW ____mid 344 418 1158
GGWW ____mid 276 440 1181
GGWW WGGB 268 427 1183
GGWW WRRY 308 395 1191
GGWW YYRR 304 397 1196
GGWW GGGG 346 354 1203
GGWW YY__ 272 195 1211
GGWW _WWY 274 198 1215
GGWW _GWY 284 178 1227
GGWW YY_W 303 161 1503
GGWW YY_W 301 149 1540
GGWW YYRB 273 256 1561
GGWW GB__ 298 285 1566
GGWW WRRY 329 332 1588
GGWW _GWY 420 436 1611
GGWW WR__ 542 480 1638
GGWW YYBR 550 485 1642
GGWW _W_W 584 476 1665
GGWW _WWG 621 480 1668
GGWW GRY_ 655 401 1695
YGWR GGRG 630 318 708
YGWR ____new 602 246 1005
YGWR YYGW 583 273 1010
YGWR YYGW 580 270 1018
YGWR G___right 618 262 1021
YGWR GBG_ 609 290 1056
YGWR ____mid 618 270 1063
YGWR YYGW 549 296 1079
YGWR GGRG 630 347 1091
YGWR GBG_ 628 317 1113
YGWR GRY_ 643 332 1131
YGWR YYGW 533 314 1164
YGWR YYGW 542 294 1173
YGWR YYGW 502 265 1238
YGWR GGW_ 493 277 1247
YGWR GBGR 541 302 1253
YGWR YYGW 558 306 1284
YGWR GR_Y 598 275 1295
YGWR G___right 663 241 1313
YGWR ____new 634 214 1349
YGWR YGWY 531 209 1352
YGWR GY__ 647 227 1355
YGWR GBG_ 619 291 1373

YGWR _W__curl 684 310 1546
YGWR GRY_ 685 310 1616
YGWR _W__curl 685 300 1631
YGWR _GYW 679 315 1681
YGWR GY__ 685 310 1713
YGWR GBG_ 644 298 1743
G__Y YYYY 522 391 3
G__Y GGRG 567 374 36
G__Y YY__ 547 352 84
G__Y GGRG 606 363 93
G__Y GRGY 548 362 267
G__Y GR_Y 491 332 654
G__Y YYGW 477 331 874
G__Y _WGY 481 334 910
G__Y GR_Y 480 339 979
G__Y Y_B_ 530 364 1081
G__Y ____mid 525 397 1095
G__Y GGGG 385 353 1181
G__Y GR_Y 409 350 1213
G__Y GGGG 458 374 1256
G__Y GY_W 412 369 1345
G__Y ____mid 415 370 1347
G__Y ____mid 412 367 1706
G__Y GGGG 409 366 1731
_GYW GGRG 641 380 3
_GYW GRY_ 658 387 22
_GYW YYY_ 660 371 27
_GYW YYY_ 677 346 44
_GYW YYY_ 703 331 71
_GYW _W__curl 666 291 102
_GYW YYY_ 705 326 118
_GYW GGWW 717 317 120
_GYW GRY_ 676 351 157
_GYW GRY_ 671 334 182
_GYW _W__curl 679 292 190
_GYW _W__curl 687 283 228
_GYW GGWW 703 287 234
_GYW YYY_ 704 329 256
_GYW GRY_ 663 356 290
_GYW GGRG 653 376 332
_GYW _WWG 642 425 346
_GYW _WWG 658 430 353
_GYW YYBR 649 442 364
_GYW GRY_ 681 435 379
_GYW GRY_ 731 415 424
_GYW _WWG 685 463 491
_GYW _WWG 675 470 505
_GYW _WWG 641 480 554
_GYW _W_W 617 483 581

_GYW GBG_ 605 455 601
_GYW _WWG 670 480 633
_GYW _WWG 682 480 695
_GYW _WWG 663 475 767
_GYW GRY_ 647 474 776
_GYW _WWG 663 482 780
_GYW _WWG 711 456 869
_GYW YYBR 704 451 876
_GYW YYY_ 734 396 986
_GYW GGWW 717 400 1013
_GYW GGWW 682 410 1080
_GYW GGRG 672 406 1140
_GYW _WWG 659 428 1218
_GYW GRY_ 643 359 1240
_GYW GGGG 535 351 1283
_GYW Y_B_ 531 390 1431
_GYW GGGG 517 381 1463
_GYW Y_B_ 551 397 1480
_GYW GBGR 565 390 1561
_GYW GBG_ 571 346 1609
_GYW _GWY 591 361 1630
_GYW GBG_ 570 305 1635
_GYW YYGW 570 306 1637
_GYW YGWR 655 328 1681
_GYW _W__curl 649 286 1690
_GYW _W__curl 661 299 1701
_GYW YGWR 675 304 1704
_GYW GY__ 657 302 1706
_GYW YYGW 610 368 1743
_GYW GBG_ 607 332 1746
GGRG G__Y 601 384 94
GGRG YYBR 642 362 651
GGRG YGWR 638 351 680
GGRG YGWR 597 351 698
GGRG YYBR 637 392 741
GGRG GRY_ 606 400 746
GGRG YYBR 616 404 789
GGRG _WGY 584 379 793
GGRG GRY_ 636 329 889
GGRG GBG_ 619 321 895
GGRG GRGY 604 384 901
GGRG GRGY 584 408 927
GGRG YYYY 583 362 943
GGRG YGWR 638 299 1006
GGRG G___right 641 277 1015
GGRG _W__curl 652 284 1018
GGRG YYGW 656 336 1058
GGRG GRY_ 659 340 1063
GGRG GGWW 657 352 1068

GGRG _WGY 657 337 1073
GGRG GBG_ 628 334 1085
GGRG _GYW 670 392 1138
GGRG ____mid 607 375 1155
GGRG Y_B_ 587 409 1162
GGRG YYYY 509 418 1187
GGRG GBG_ 578 318 1232
GGRG GBGR 578 322 1241
GGRG G__Y 589 341 1254
GGRG YYGW 558 290 1324
GGRG YYRG 546 183 1338
GGRG WRR_ 494 146 1346
GGRG _WWY 507 153 1481
GGRG ____new 590 198 1522
GGRG WRR_ 507 154 1559
GGRG _WWY 489 131 1575
GGRG YYRG 513 178 1582
GGRG _WWY 531 156 1589
GGRG WRR_ 526 138 1594
GGRG YGWY 574 195 1622
GGRG ____new 605 221 1636
GGRG ____new 606 220 1678
GGRG W_WR 511 173 1719
YYY_ _GYW 699 343 46
YYY_ _GYW 715 346 72
YYY_ _GYW 713 354 264
YYY_ GGWW 724 309 422
YYY_ G___right 687 348 476
YYY_ GGWW 725 309 517
YYY_ G___right 730 389 701
YYY_ _WWG 711 432 769
YYY_ G___right 709 331 845
YYY_ G___right 707 341 863
YYY_ GGWW 711 344 877
YYY_ _W__curl 705 267 1161
YYY_ _W__curl 713 271 1257
GRY_ YYBR 661 428 38
GRY_ GGRG 650 383 46
GRY_ _GYW 664 366 50
GRY_ YYY_ 665 389 129
GRY_ _GYW 663 372 156
GRY_ _GYW 653 351 183
GRY_ YGWR 641 333 212
GRY_ _GYW 680 419 341
GRY_ _WWG 686 421 346
GRY_ _GYW 716 401 427
GRY_ YYBR 666 424 538
GRY_ YYBR 672 411 549
GRY_ _WWG 688 447 620

GRY_ G___ 699 398 661
GRY_ YYBR 669 415 691
GRY_ _WWY 661 418 709
GRY_ GBG_ 659 418 736
GRY_ _GYW 623 471 778
GRY_ _W_W 616 448 784
GRY_ _WGY 611 438 811
GRY_ GGRG 652 344 892
GRY_ _WGY 702 360 1080
GRY_ GGRG 690 351 1106
GRY_ YGWR 672 336 1129
GRY_ GBGR 668 328 1352
GRY_ _W__curl 667 290 1384
GRY_ GY__ 666 310 1388
GRY_ _WWG 672 439 1535
GRY_ YGWR 672 331 1616
GRY_ _GYW 653 380 1680
_WWG YYY_ 709 416 55
_WWG _YGG 734 450 89
_WWG _YGG 678 487 189
_WWG YYBR 662 455 256
_WWG YYBR 669 455 326
_WWG _GYW 673 437 354
_WWG _GYW 672 455 383
_WWG _GYW 671 458 517
_WWG _WYG 652 453 548
_WWG _WGY 664 461 804
_WWG YYBR 670 468 825
_WWG GGWW 658 451 950
_WWG GGWW 660 467 962
_WWG _W_W 662 453 1061
_WWG YYBR 649 463 1131
_WWG _W_W 635 458 1321
_WWG YYBR 633 456 1350
_WWG _W_W 618 454 1398
_WWG YYBR 632 485 1594
_WWG _W_W 615 480 1623
_WWG GGWW 666 474 1687
GBG_ YYBR 608 436 492
GBG_ GRY_ 631 415 712
GBG_ GGRG 627 389 734
GBG_ G___right 661 314 780
GBG_ YGWR 616 307 785
GBG_ YYGW 604 296 981
GBG_ GBGR 601 298 1246
GBG_ _GYW 596 302 1637
GBG_ _GWY 603 300 1670
GBG_ GY__ 607 304 1710
GBG_ _GYW 587 290 1748

YYBR GRY_ 630 441 38
YYBR _YGG 634 461 97
YYBR GRY_ 635 446 101
YYBR _WWG 638 451 216
YYBR _WWG 641 448 326
YYBR _GYW 648 437 347
YYBR _W_W 622 458 381
YYBR _W_W 614 470 393
YYBR _WWG 634 458 445
YYBR _WWG 630 458 475
YYBR _W_W 601 472 486
YYBR GBG_ 611 460 508
YYBR _WWG 632 438 533
YYBR GRY_ 640 418 537
YYBR G___right 659 376 548
YYBR GGRG 649 379 600
YYBR GRY_ 676 395 619
YYBR GRY_ 665 396 689
YYBR GRY_ 692 439 705
YYBR _WWG 689 456 722
YYBR YYY_ 696 437 734
YYBR _WWG 669 426 742
YYBR GRY_ 659 431 772
YYBR _WWG 656 452 847
YYBR _W_W 617 479 914
YYBR _W_W 609 489 1002
YYBR Y_B_ 594 482 1177
YYBR _W_W 605 489 1197
YYBR Y_B_ 575 483 1234
YYBR WR__ 525 475 1259
YYBR _WWG 620 489 1325
YYBR _WWG 630 488 1366
YYBR _WWG 623 488 1415
YYBR _W_W 604 480 1505
YYBR _WWG 596 491 1511
YYBR _WWG 601 485 1594
YYBR WR__ 576 477 1638
YYBR GGWW 574 471 1646
YYBR WR__ 571 460 1651
YYBR YYGW 549 313 1680
YYBR YYGW 569 294 1703
YYBR _GWY 563 302 1704
YYBR Q 572 303 1710
YYBR Q 551 330 1718
YYBR YYGW 476 367 1720
YYBR GRGY 374 405 1728
YYBR YYGG 322 430 1743
YYYY _W_W 564 441 735
YYYY _WGY 547 434 827

YYYY WR__ 539 433 831
YYYY GRY_ 517 396 935
YYYY _WGY 532 355 940
YYYY GGRG 561 362 944
YYYY _WGY 554 425 969
YYYY GRY_ 544 435 985
YYYY Y_B_ 521 404 996
YYYY WR__ 484 450 1007
YYYY _WWY 404 360 1037
YYYY GRGY 421 416 1041
YYYY WR__ 486 457 1070
YYYY GRGY 460 385 1092
YYYY GGWW 464 421 1148
YYYY G__Y 462 388 1152
YYYY ____mid 479 414 1177
YYYY GBGR 503 431 1276
YYYY YYGG 444 437 1286
YYYY YYGG 444 439 1317
YYYY _GWY 444 436 1582
YYYY _GWY 497 434 1615
YYYY WR__ 527 439 1697
YYYY WR__ 539 474 1737
YYYY WR__ 540 484 1745
YYYY _GWY 519 486 1749
GGGG WR__ 534 463 116
GGGG YYYY 536 442 343
GGGG YYGW 373 350 359
GGGG ____mid 388 348 363
GGGG GRBR 307 303 370
GGGG ____hidden 284 264 374
GGGG YYGG 270 257 453
GGGG ____hidden 264 288 458
GGGG ____hidden 275 275 474
GGGG WRRY 271 262 507
GGGG ____hidden 266 243 522
GGGG GB__ 290 272 532
GGGG YYGG 306 305 546
GGGG GRBR 304 327 584
GGGG YYGW 345 370 649
GGGG GB__ 313 338 757
GGGG ____mid 348 359 811
GGGG YYGW 362 378 839
GGGG WRRY 339 341 856
GGGG WRRY 319 331 922
GGGG YY__ 329 289 982
GGGG GRBR 336 303 983
GGGG YY__ 305 289 1026
GGGG GBGR 337 366 1082
GGGG GBGR 377 363 1128

GGGG GRGY 389 345 1219
GGGG G__Y 414 362 1231
GGGG YYGG 430 422 1242
GGGG YYYY 449 401 1253
GGGG G__Y 451 385 1256
GGGG _GYW 502 357 1285
GGGG _GYW 502 363 1430
GGGG YYYY 477 396 1441
GGGG ____mid 461 355 1446
GGGG _GYW 500 360 1463
GGGG GBGR 519 351 1473
GGGG ____mid 451 342 1497
GGGG GGRG 522 333 1518
GGGG G__Y 456 361 1526
GGGG ____mid 461 356 1531
GGGG GRBR 387 320 1543
GGGG YYGG 382 378 1547
GGGG _GWY 329 364 1560
GGGG GBGR 274 272 1735
WR__ _YGG 534 464 38
WR__ YYYY 540 463 829
